player_id,matches,innings,runs,BF,Ave,SR,50s,100s,Ct,St,NO,Bowl_innings,balls,runs_given,wkts,Ave,Eco,SR
51891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
