player_id,matches,innings,NO,runs,BF,Ave,SR,50s,100s,Ct,St,Bowl_innings,balls,runs_given,wkts,Ave,Eco,SR
51905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51651,1,1,1,13,9,0,1.4444444444444444,0,0,0,0,1,54,41,0,0,4.555555555555555,0
25428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52337,1,1,0,76,81,76.0,0.9382716049382716,1,0,0,0,0,0,0,0,0,0,0
55382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
